match_id,start_time,duration,radiant_win,hero_id,account_id,patch,is_radiant
5126624128,1574615047,1578,true,14,130433320,7.22,0
5120331631,1574240846,1691,false,14,61134408,7.22,0
5120911009,1574270741,420,true,14,268087968,7.22,0
5124080649,1574488815,2046,false,14,297476707,7.22,0
5120513349,1574252282,3262,false,14,132851371,7.22,0
5120959982,1574273677,1098,false,14,367945161,7.22,0
5120901675,1574270207,1024,false,14,151297182,7.22,0
5120958940,1574273611,554,true,14,369211593,7.22,1
5121099526,1574283521,1195,false,14,233787873,7.22,1
5120889802,1574269549,1367,true,14,188818613,7.22,1
5106702072,1573346985,2079,true,14,138857296,7.22,1
5116534092,1573983725,944,true,14,849104422,7.22,0
5115294676,1573912920,1456,true,14,1026529792,7.22,1
5115238647,1573910910,1407,false,14,201326341,7.22,0
5114607844,1573878715,2702,true,14,84772440,7.22,0
5113980786,1573832677,1678,true,14,1026529792,7.22,1
5059434506,1570471126,2261,true,14,85937380,7.22,1
5105619396,1573293813,782,false,14,245094227,7.22,1
5105401492,1573282571,1508,true,14,143051496,7.22,0
5100486562,1572955505,1494,true,14,103009158,7.22,1
5098793314,1572845952,1264,true,14,84853828,7.22,0
5098721103,1572839761,1795,true,14,107485519,7.22,0
5098665892,1572834652,1322,true,14,97235629,7.22,1
5098176062,1572799465,783,true,14,439345730,7.22,1
5097492300,1572771831,1163,true,14,841601026,7.22,0
5096897618,1572732476,679,true,14,107485519,7.22,0
5096996815,1572741633,529,true,14,111020098,7.22,0
5096633932,1572717083,1594,true,14,179158796,7.22,0
5096251403,1572702251,1512,false,14,87139174,7.22,1
5095998907,1572692228,557,true,14,237053090,7.22,1
5076667808,1571506640,1887,true,14,77490514,7.22,0
5071469314,1571206455,1302,false,14,125576983,7.22,1
5067274079,1570953757,1090,false,14,274991008,7.22,0
5063678817,1570747194,2423,true,14,87063175,7.22,0
5063647084,1570743696,1566,false,14,87063175,7.22,0
5063579352,1570737909,2349,false,14,412758827,7.22,1
5057991418,1570386823,4033,true,14,66620961,7.22,1
5062151897,1570644022,1368,false,14,87063175,7.22,0
5057933901,1570383995,2207,true,14,130801103,7.22,1
5058233930,1570404842,1594,true,14,132851371,7.22,1
5057354223,1570362913,2696,true,14,132309493,7.22,1
5057643121,1570372699,2382,false,14,140288368,7.22,0
5058208463,1570402086,1162,false,14,117071713,7.22,1
5058174630,1570398902,1777,true,14,31818853,7.22,1
5056068591,1570292239,2122,true,14,87063175,7.22,1
5056220483,1570298547,1539,false,14,31818853,7.22,0
5055769327,1570281913,1958,false,14,203351055,7.22,0
5054425764,1570207877,1684,true,14,994881478,7.22,1
5049907530,1569949072,1623,true,14,454876762,7.22,1
5049734900,1569942077,1943,true,14,457394703,7.22,1
5049772757,1569944143,1808,true,14,870925024,7.22,0
5046181774,1569752902,1395,false,14,18866582,7.22,1
5046930601,1569779127,1245,true,14,376630675,7.22,1
5045755713,1569732482,1177,true,14,136177710,7.22,0
4857894377,1561216272,1210,false,14,461659324,7.22,0
4848990458,1560874059,2355,false,14,198436921,7.22,1
4836172494,1560441227,3128,true,14,323329209,7.22,1
4846725485,1560788511,1675,false,14,198436921,7.22,1
4831867008,1560300086,1735,true,14,105663807,7.22,0
4822371019,1559996696,1297,true,14,198436921,7.22,1
4805996559,1559482382,3085,true,14,862893339,7.22,0
4774866576,1558542413,2766,false,14,137006255,7.21,1
4771388467,1558441785,4588,true,14,202936337,7.21,1
4777806253,1558630447,2824,true,14,373488044,7.21,0
4786096831,1558875814,1163,false,14,367725251,7.22,0
4775504509,1558568122,3007,true,14,925490001,7.21,1
4776610973,1558606342,1622,false,14,398200256,7.21,0
4771711929,1558447384,2392,true,14,202936337,7.21,1
4775065984,1558548174,2333,true,14,202936337,7.21,0
4771479533,1558443505,2841,false,14,198436921,7.21,0
4766535436,1558279250,2751,false,14,234658742,7.21,0
4772173864,1558456840,2469,true,14,417810937,7.21,1
4766869293,1558287085,2509,true,14,417810937,7.21,1
4768512555,1558350563,2028,false,14,862893339,7.21,1
4766845030,1558286396,2356,true,14,896084686,7.21,1
4765447321,1558261048,3213,true,14,223449127,7.21,0
4769579752,1558372560,1356,true,14,417810937,7.21,0
4766254845,1558274599,2090,true,14,204066250,7.21,0
4766054255,1558271507,1520,false,14,319973518,7.21,0
4768458691,1558349172,686,false,14,862893339,7.21,0
4766398308,1558276833,1606,false,14,234658742,7.21,0
4766579559,1558280130,1536,false,14,896084686,7.21,0
4766353649,1558276120,1470,true,14,896084686,7.21,1
4763079874,1558192229,2602,true,14,263357284,7.21,0
4762792209,1558188562,2824,false,14,456992947,7.21,0
4766092123,1558272059,1325,true,14,117514269,7.21,1
4765795634,1558267446,901,false,14,472191457,7.21,0
4763000730,1558191662,1189,false,14,116249155,7.21,0
4762302136,1558180759,779,true,14,426706454,7.21,1
4762446813,1558183105,717,true,14,857623692,7.21,1
4762858959,1558189502,924,true,14,116249155,7.21,1
4760084160,1558112281,2179,false,14,397458952,7.21,0
4749763331,1557813769,2501,false,14,138543123,7.21,0
4755892614,1557995776,1626,true,14,187619311,7.21,0
4758590148,1558080187,1982,true,14,908000335,7.21,0
4754925133,1557953728,1736,true,14,21289303,7.21,0
4747321744,1557732025,1494,false,14,136683492,7.21,1
4740837306,1557560448,1638,false,14,399861473,7.21,1
4725531369,1557133333,2147,false,14,255223353,7.21,1
4724881437,1557113832,1163,true,14,377420354,7.21,1
4718883774,1556964231,1433,false,14,277690770,7.21,1
4715326112,1556879661,1961,true,14,897841935,7.21,0
4715855477,1556888754,1445,false,14,297138301,7.21,1
4715617451,1556885377,1362,true,14,903791518,7.21,0
4715845254,1556888603,890,true,14,151455564,7.21,0
4693151295,1556325966,1512,true,14,114585639,7.21,0
4695264858,1556372047,1595,true,14,80268214,7.21,0
4689203917,1556210781,1350,true,14,357714388,7.21,1
4678779962,1555925797,2366,false,14,336489791,7.21,0
4678672599,1555923161,872,false,14,378945309,7.21,0
4680251933,1555952533,1464,true,14,96133582,7.21,1
4676357517,1555851771,1388,false,14,371878478,7.21,0
4672074077,1555760900,1531,false,14,873945545,7.21,0
4675928718,1555845377,2299,false,14,214983585,7.21,1
4672143925,1555761898,1860,false,14,214983585,7.21,0
4664561491,1555582538,2755,false,14,361116428,7.21,1
4654850341,1555330860,3220,true,14,129016221,7.21,1
4671721042,1555754848,787,true,14,250431092,7.21,0
4657855199,1555411246,2490,false,14,204699682,7.21,0
4664400803,1555578699,2179,true,14,319753554,7.21,1
4666815056,1555635046,2131,false,14,118207269,7.21,0
4654789178,1555329931,1428,true,14,109338760,7.21,0
4657701421,1555408192,2719,false,14,216135079,7.21,0
4643661475,1555081213,2693,true,14,77490514,7.21,0
4649377500,1555207739,3108,true,14,84853828,7.21,1
4624263971,1554637482,2235,false,14,472207768,7.21,0
4615631733,1554485546,2767,true,14,118078153,7.21,1
4619635553,1554553244,1508,false,14,216557974,7.21,1
4615972080,1554490949,2044,false,14,118078153,7.21,0
4614390260,1554471800,1402,true,14,117972122,7.21,0
4609964757,1554372507,1657,false,14,238821707,7.21,1
4613895281,1554464311,1140,true,14,150972003,7.21,1
4608321241,1554318362,1195,true,14,361738317,7.21,0
4608089448,1554311546,1251,false,14,891566317,7.21,0
4592983561,1553968629,1917,false,14,367945161,7.21,0
4588886744,1553888619,3559,true,14,436604138,7.21,0
